# Top Lineup Score: 354.5
# Cash Score: 254.25
# Top 3 Lineups:
# Rank 1: 354.5 - C Rudy Gobert F Franz Wagner G Jimmy Butler PF Julius Randle PG Mike Conley SF Aaron Nesmith SG Quenton Jackson UTIL Amen Thompson
# Rank 2: 351.5 - C Rudy Gobert F Julius Randle G Amen Thompson PF Miles Bridges PG Mike Conley SF Jimmy Butler SG Quenton Jackson UTIL Wendell Carter Jr.
# Rank 3: 350.5 - C Rudy Gobert F Paolo Banchero G Amen Thompson PF Miles Bridges PG Mike Conley SF Jimmy Butler SG Quenton Jackson UTIL Jabari Smith Jr.


Player Name,Actual Score,Ownership,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Ryan Kalkbrenner,21.0,30.57,0.7241379310344828,0.2413793103448276,0.0,21.0,29.0,0.0,0.0,0.6206896551724138,0.0,0.06896551724137931,1.0,4.0,1.0,3.0,1.0
Tre Johnson,15.75,4.52,0.63,0.36,0.0,15.75,25.0,6.75,0.42857142857142855,0.8,0.5555555555555556,0.16,0.038093544928269635,4.0,0.75,4.0,0.0
Sam Hauser,12.0,1.25,0.7058823529411765,0.5294117647058824,0.0,12.0,17.0,0.0,0.0,0.4117647058823529,0.5,0.058823529411764705,0.0,3.0,0.0,3.0,0.0
Tari Eason,22.0,23.61,1.1,0.75,0.0,22.0,20.0,2.75,0.125,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,0.0
Isaiah Jackson,23.5,1.47,1.119047619047619,0.5238095238095238,0.0,23.5,21.0,4.0,0.1702127659574468,1.0,0.0,0.38095238095238093,0.21202000199538504,4.0,0.75,2.0,1.0
Buddy Hield,9.75,0.29,0.65,0.6,0.0,9.75,15.0,0.0,0.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Mike Conley,25.25,27.55,0.8706896551724138,0.5862068965517241,0.0,25.25,29.0,1.25,0.04950495049504951,0.41379310344827586,0.3333333333333333,0.06896551724137931,1.0,4.0,1.0,4.0,1.0
Grant Williams,0.0,0.01,,,,,,,,,,,,,,,
Bub Carrington,20.5,0.99,0.9318181818181818,0.6818181818181818,0.0,20.5,22.0,-0.5,-0.024390243902439025,0.7727272727272727,0.3333333333333333,0.045454545454545456,0.0,3.0,0.0,3.0,0.0
Steven Adams,14.25,4.35,1.0178571428571428,0.5714285714285714,0.0,14.25,14.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Reed Sheppard,18.5,5.19,1.088235294117647,0.8823529411764706,0.0,18.5,17.0,1.5,0.08108108108108109,0.35294117647058826,0.5,0.0,0.0,0.0,0.0,4.0,0.0
Tre Mann,27.25,1.27,1.184782608695652,0.9565217391304348,0.0,27.25,23.0,0.0,0.0,0.8260869565217391,0.5555555555555556,0.21739130434782608,0.16012860662733458,4.0,0.6,5.0,0.0
Moritz Wagner,0.0,,,,,,,,,,,,,,,,
Tony Bradley,12.5,0.09,0.6944444444444444,0.2777777777777778,0.0,12.5,18.0,2.25,0.18,0.6666666666666666,0.0,0.2222222222222222,0.0725617120673468,1.0,0.25,2.0,0.0
Moussa Diabate,23.75,5.07,1.25,0.631578947368421,0.0,23.75,19.0,3.5,0.14736842105263157,1.0526315789473684,0.0,0.3157894736842105,0.16261375359667,4.0,0.6666666666666666,3.0,0.0
Luka Garza,7.0,0.33,0.4666666666666667,0.0,0.0,7.0,15.0,0.0,0.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.0,3.0,0.0
Moses Moody,12.5,0.2,0.78125,0.375,0.0,12.5,16.0,0.0,0.0,0.375,0.5,0.0,0.0,0.0,0.0,2.0,0.0
Terrence Shannon Jr.,3.25,0.9,0.2708333333333333,0.16666666666666666,0.0,3.25,12.0,1.25,0.38461538461538464,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.0,3.0,0.0
Jay Huff,0.0,0.58,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Quinten Post,12.75,0.14,0.9807692307692307,0.7692307692307693,0.0,12.75,13.0,4.75,0.37254901960784315,0.8461538461538461,1.0,0.07692307692307693,0.0,4.0,1.0,2.0,1.0
Tristan da Silva,7.5,5.01,0.3409090909090909,0.18181818181818182,0.0,7.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mac McClung,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sion James,11.5,1.01,0.42592592592592593,0.2962962962962963,0.0,11.5,27.0,1.5,0.13043478260869565,0.25925925925925924,0.0,0.07407407407407407,1.0,1.0,0.0,6.0,0.0
Goga Bitadze,31.0,1.28,1.55,0.75,0.0,31.0,20.0,4.25,0.13709677419354838,0.85,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Chris Boucher,6.0,0.02,0.46153846153846156,0.3076923076923077,0.0,6.0,13.0,0.0,0.0,0.38461538461538464,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,1.0
Josh Okogie,18.5,11.35,0.8809523809523809,0.6666666666666666,0.0,18.5,21.0,0.0,0.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.6369426751592355,3.0,0.0,4.0,1.0
Quenton Jackson,56.5,35.63,1.7741935483870968,1.1290322580645162,0.0,55.0,31.0,5.25,0.09545454545454546,0.7419354838709677,0.0,0.22580645161290322,0.12245517227079539,2.0,0.2857142857142857,3.0,1.0
Corey Kispert,1.5,0.76,0.1,0.2,0.0,1.5,15.0,0.0,0.0,0.3333333333333333,1.0,0.06666666666666667,0.0,2.0,0.0,3.0,0.0
Xavier Tillman,0.0,0.07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dorian Finney-Smith,0.0,,,,,,,,,,,,,,,,
Josh Green,0.0,,,,,,,,,,,,,,,,
Hugo Gonzalez,9.25,0.2,0.5441176470588235,0.5882352941176471,0.0,9.25,17.0,2.0,0.21621621621621623,0.5882352941176471,0.5,0.11764705882352941,1.0,4.0,1.0,2.0,0.0
Cam Whitmore,15.5,2.62,0.96875,0.5,0.0,15.5,16.0,0.0,0.0,0.625,0.2,0.125,1.0,1.0,0.0,5.0,0.0
Tyus Jones,10.0,0.04,0.6666666666666666,0.4666666666666667,0.0,10.0,15.0,0.0,0.0,0.4,1.0,0.06666666666666667,0.0,1.0,0.0,5.0,0.0
Bones Hyland,6.25,0.35,0.625,0.4,0.0,6.25,10.0,0.0,0.0,0.4,1.0,0.1,0.0,2.0,0.0,2.0,1.0
Baylor Scheierman,30.75,0.03,1.3369565217391304,0.782608695652174,0.0,30.75,23.0,0.0,0.0,0.5652173913043478,1.0,0.13043478260869565,0.1598721023181455,4.0,0.6666666666666666,3.0,1.0
Jonathan Isaac,15.5,0.06,0.96875,0.5625,0.0,15.5,16.0,1.5,0.0967741935483871,1.0,0.0,0.1875,0.8771929824561399,3.0,0.0,2.0,0.0
KJ Simpson,0.0,,,,,,,,,,,,,,,,
Tidjane Salaun,4.25,0.11,0.38636363636363635,0.36363636363636365,0.0,4.25,11.0,0.0,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,3.0,1.0
Clint Capela,21.5,0.03,1.1944444444444444,0.3333333333333333,0.0,21.5,18.0,1.25,0.05813953488372093,1.0555555555555556,0.0,0.16666666666666666,0.06489292667099286,4.0,1.0,2.0,1.0
Will Richard,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Penda,16.0,0.02,2.2857142857142856,1.0,0.0,16.0,7.0,1.5,0.09375,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rob Dillingham,13.0,2.52,0.8125,0.625,0.0,13.0,16.0,0.0,0.0,0.4375,0.0,0.125,1.0,1.0,0.0,4.0,0.0
Marvin Bagley III,18.25,3.9,1.2166666666666666,0.7333333333333333,0.0,18.25,15.0,0.0,0.0,0.7333333333333333,0.5,0.2,0.628930817610063,2.0,0.0,3.0,0.0
Liam McNeeley,0.25,0.12,0.025,0.2,0.0,0.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Payton II,4.75,0.08,0.5277777777777778,0.2222222222222222,0.0,4.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Reeves,0.0,,,,,,,,,,,,,,,,
Mason Plumlee,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ron Harper Jr.,10.25,,1.025,0.5,0.0,10.25,10.0,2.75,0.2682926829268293,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Amari Williams,6.75,,1.125,0.5,0.0,6.75,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Max Shulga,0.0,,,,,,,,,,,,,,,,
Jordan Walsh,17.5,,0.9210526315789473,0.5789473684210527,0.0,17.5,19.0,1.5,0.08571428571428572,0.631578947368421,0.75,0.05263157894736842,0.0,4.0,1.0,2.0,1.0
Jayson Tatum,0.0,,,,,,,,,,,,,,,,
Sharife Cooper,0.0,,,,,,,,,,,,,,,,
Anthony Gill,1.25,,0.3125,0.0,0.0,1.25,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tristan Vukcevic,-0.5,0.01,-0.1,0.2,0.0,-0.5,5.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,1.0,1.0
Justin Champagnie,5.75,,1.15,0.4,0.0,5.75,5.0,0.0,0.0,1.0,0.0,0.2,0.0,4.0,1.0,1.0,1.0
Malaki Branham,0.0,,,,,,,,,,,,,,,,
Jamir Watkins,0.0,,,,,,,,,,,,,,,,
AJ Johnson,3.25,,0.5416666666666666,0.3333333333333333,0.0,3.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Riley,6.0,,1.0,0.5,0.0,6.0,6.0,0.0,0.0,1.0,0.5,0.16666666666666666,0.0,4.0,1.0,1.0,1.0
Drew Peterson,0.0,,,,,,,,,,,,,,,,
Pat Connaughton,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taelon Peter,-0.5,0.03,-0.1,0.2,0.0,-0.5,5.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Johnny Furphy,12.25,0.09,0.532608695652174,0.30434782608695654,0.0,12.25,23.0,0.0,0.0,0.43478260869565216,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,0.0
Kam Jones,0.0,,,,,,,,,,,,,,,,
Tyrese Haliburton,0.0,,,,,,,,,,,,,,,,
JD Davison,9.0,0.01,1.125,0.75,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Holiday,6.5,,0.8125,0.75,0.0,6.5,8.0,8.75,1.3461538461538463,1.125,0.0,0.25,1.0,4.0,1.0,1.0,1.0
Jeff Green,9.0,0.01,1.125,0.75,0.0,9.0,8.0,1.5,0.16666666666666666,0.375,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Kevon Harris,0.0,,,,,,,,,,,,,,,,
Isaiah Crawford,0.0,,,,,,,,,,,,,,,,
Jae'Sean Tate,0.75,,0.09375,0.125,0.0,0.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred VanVleet,0.0,,,,,,,,,,,,,,,,
Colin Castleton,0.0,,,,,,,,,,,,,,,,
Orlando Robinson,0.0,,,,,,,,,,,,,,,,
Jett Howard,7.75,,1.2916666666666667,0.8333333333333334,0.0,7.75,6.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Jamal Cain,0.0,0.01,,,,,,,,,,,,,,,
Jase Richardson,1.25,0.02,0.20833333333333334,0.0,0.0,1.25,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Leonard Miller,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joan Beringer,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rocco Zikarsky,0.0,0.02,,,,,,,,,,,,,,,
Enrique Freeman,0.0,0.01,,,,,,,,,,,,,,,
Johnny Juzang,3.5,,3.5,3.0,0.0,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Joe Ingles,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Clark,9.25,0.81,0.4868421052631579,0.3157894736842105,0.0,9.25,19.0,4.75,0.5135135135135135,0.3684210526315789,1.0,0.05263157894736842,0.0,4.0,1.0,4.0,1.0
Trayce Jackson-Davis,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gui Santos,11.5,,1.0454545454545454,0.6363636363636364,0.0,11.5,11.0,3.75,0.32608695652173914,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Pat Spencer,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson Rowe,0.0,,,,,,,,,,,,,,,,
De'Anthony Melton,0.0,,,,,,,,,,,,,,,,
Alex Toohey,0.0,,,,,,,,,,,,,,,,
